0.000000000000000000e+00,9.999999999999997780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.848484848484849175e-02,9.748160412868973612e-01,1.566756306570447344e-01,1.051397645787587281e-04,1.566756306570447344e-01,2.518393622452618635e-02,1.682561367425610438e-05,1.051397645787587281e-04,1.682561367425610438e-05,2.248857629487891425e-08
9.696969696969703900e-02,9.059408711135117365e-01,2.918965634391009201e-01,2.707078778437766418e-04,2.918965634391009201e-01,9.405900505448407112e-02,8.704632780045344089e-05,2.707078778437766418e-04,8.704632780045344089e-05,1.238320041547952790e-07
1.454545454545455863e-01,8.100190348228466508e-01,3.922645071016661600e-01,4.089918605599684336e-04,3.922645071016661600e-01,1.899806807225510319e-01,1.979789049803230144e-04,4.089918605599684336e-04,1.979789049803230144e-04,2.844546023645027888e-07
1.939393939393941335e-01,7.046358869712888717e-01,4.561767457752170518e-01,4.909868819479985781e-04,4.561767457752170518e-01,2.953636817428293426e-01,3.180891548623906214e-04,4.909868819479985781e-04,3.180891548623906214e-04,4.312858816759346013e-07
2.424242424242426808e-01,6.029664758900061816e-01,4.892457457568457069e-01,4.989097399035083251e-04,4.892457457568457069e-01,3.970330490613103169e-01,4.054321240292435851e-04,4.989097399035083251e-04,4.054321240292435851e-04,4.750486834140856576e-07
2.909090909090904509e-01,5.121014355790944883e-01,4.998122797236825288e-01,4.187362362558838449e-04,4.998122797236825288e-01,4.878981856909974102e-01,4.091253205990843730e-04,4.187362362558838449e-04,4.091253205990843730e-04,3.787299080607696784e-07
3.393939393939380822e-01,4.350824661763440515e-01,4.957161614886969048e-01,2.280980613166937307e-04,4.957161614886969048e-01,5.649170855613845355e-01,2.581387176601207165e-04,2.280980613166937307e-04,2.581387176601207165e-04,4.482622713573632512e-07
3.878787878787857135e-01,3.699015766255902005e-01,4.827115131560689720e-01,-2.962125809717207261e-06,4.827115131560689720e-01,6.300968533327281351e-01,-1.058041260184022347e-05,-2.962125809717207261e-06,-1.058041260184022347e-05,1.570041681581825137e-06
4.363636363636333448e-01,3.150696094506307832e-01,4.644410982307390912e-01,-2.269450197253442317e-04,4.644410982307390912e-01,6.849259489451502425e-01,-3.506515001038287382e-04,-2.269450197253442317e-04,-3.506515001038287382e-04,4.441604218973886100e-06
4.848484848484809762e-01,2.687545955757847937e-01,4.431202187548965998e-01,-3.791690490685034934e-04,4.431202187548965998e-01,7.312375892549036749e-01,-6.582163407377003041e-04,-3.791690490685034934e-04,-6.582163407377003041e-04,7.815169311556540777e-06
5.333333333333298842e-01,2.301314994579489737e-01,4.206898928671703453e-01,-4.439414222312757104e-04,4.206898928671703453e-01,7.698583651896302449e-01,-8.555128393830220774e-04,-4.439414222312757104e-04,-8.555128393830220774e-04,1.013535242071979438e-05
5.818181818181793474e-01,1.976068971839337607e-01,3.979234718935402704e-01,-3.911420539546991916e-04,3.979234718935402704e-01,8.023822935168527515e-01,-8.382959127156218004e-04,-3.911420539546991916e-04,-8.382959127156218004e-04,1.080929921347308103e-05
6.303030303030288106e-01,1.705109245129337314e-01,3.757448049091114961e-01,-3.376311635271811830e-04,3.757448049091114961e-01,8.294784738232263699e-01,-8.037468079832544524e-04,-3.376311635271811830e-04,-8.037468079832544524e-04,1.060166383985264822e-05
6.787878787878782738e-01,1.476282245573073693e-01,3.543167590029382974e-01,-3.033089331625896980e-04,3.543167590029382974e-01,8.523613672379442008e-01,-7.988276967555391159e-04,-3.033089331625896980e-04,-7.988276967555391159e-04,1.040820474845383560e-05
7.272727272727277370e-01,1.289355684766976817e-01,3.346179881915073429e-01,-2.736590308667749463e-04,3.346179881915073429e-01,8.710534641134984879e-01,-8.035457565923433739e-04,-2.736590308667749463e-04,-8.035457565923433739e-04,1.096740980379583436e-05
7.757575757575772002e-01,1.139820243206135786e-01,3.171442712283977228e-01,-2.666305412341618856e-04,3.171442712283977228e-01,8.860052245743396115e-01,-8.739412548319595029e-04,-2.666305412341618856e-04,-8.739412548319595029e-04,1.275110504674081890e-05
