0.000000000000000000e+00,2.376363014393146622e-01,-7.050266879397708644e-03,2.581787310497305268e-02,-7.050266879397708644e-03,1.116307872609262480e-01,-2.924322508574733791e-04,2.581787310497305268e-02,-2.924322508574733791e-04,6.507329112997694009e-01
4.909090909090908089e-02,2.408800096681699698e-01,-6.292179638840340178e-03,4.124776341317170497e-02,-6.292179638840340178e-03,1.135917198406759948e-01,-6.846396567362675973e-04,4.124776341317170497e-02,-6.846396567362675973e-04,6.455282704911525782e-01
9.818181818181812015e-02,2.483132628006759490e-01,-5.747812650484054355e-03,5.965710005098144586e-02,-5.747812650484054355e-03,1.129866453521378711e-01,-2.195896364102709053e-04,5.965710005098144586e-02,-2.195896364102709053e-04,6.387000918471855693e-01
1.472727272727273329e-01,2.569962723086021694e-01,-5.154575363142698853e-03,7.735889777448251570e-02,-5.154575363142698853e-03,1.123013582679304873e-01,-8.397665510812934823e-05,7.735889777448251570e-02,-8.397665510812934823e-05,6.307023694234701328e-01
1.963636363636367399e-01,2.667016478370267119e-01,-4.507794542018076986e-03,9.434304522235054113e-02,-4.507794542018076986e-03,1.117216019706389202e-01,7.534960644024483642e-05,9.434304522235054113e-02,7.534960644024483642e-05,6.215767501923352700e-01
2.454545454545461469e-01,2.775595867122684357e-01,-4.060419216924809720e-03,1.105998616489759501e-01,-4.060419216924809720e-03,1.110318763760417132e-01,2.283950491952611980e-04,1.105998616489759501e-01,2.283950491952611980e-04,6.114085369116898372e-01
2.945454545454555539e-01,2.889417585298499902e-01,-3.505764778221278841e-03,1.261147091778690998e-01,-3.505764778221278841e-03,1.103286994367705942e-01,3.148200358664339526e-04,1.261147091778690998e-01,3.148200358664339526e-04,6.007295420333823577e-01
3.436363636363649610e-01,3.006567281717138496e-01,-3.025934647421876615e-03,1.408045421429044985e-01,-3.025934647421876615e-03,1.096797156581598987e-01,3.478355530957803906e-04,1.408045421429044985e-01,3.478355530957803906e-04,5.896635561701270012e-01
3.927272727272743680e-01,3.125595296791638389e-01,-2.616801270237849222e-03,1.549093405416709368e-01,-2.616801270237849222e-03,1.090420489465882686e-01,3.070971978029238790e-04,1.549093405416709368e-01,3.070971978029238790e-04,5.783984213742441316e-01
4.418181818181837750e-01,3.247790916153439067e-01,-2.178738046456813165e-03,1.683836713800924700e-01,-2.178738046456813165e-03,1.083702329009032933e-01,2.398503054742502812e-04,1.683836713800924700e-01,2.398503054742502812e-04,5.668506754837560058e-01
4.909090909090931820e-01,3.373374965574627016e-01,-1.825502271678559971e-03,1.811604654171095063e-01,-1.825502271678559971e-03,1.076793045504855495e-01,8.380861542773323765e-05,1.811604654171095063e-01,8.380861542773323765e-05,5.549831988920586046e-01
5.400000000000025890e-01,3.498682137542587500e-01,-1.504516360417663609e-03,1.932848756102774068e-01,-1.504516360417663609e-03,1.069071596402528801e-01,-2.000006921384584474e-05,1.932848756102774068e-01,-2.000006921384584474e-05,5.432246266054882033e-01
5.890909090909119961e-01,3.623081673201177799e-01,-1.275847027115179985e-03,2.048438681026177877e-01,-1.275847027115179985e-03,1.060730845354801444e-01,-1.427446061425530210e-04,2.048438681026177877e-01,-1.427446061425530210e-04,5.316187481444022422e-01
6.381818181818214031e-01,3.748497253926161843e-01,-1.128780809825556458e-03,2.158381998027559256e-01,-1.128780809825556458e-03,1.052056787825194212e-01,-2.459097920163953320e-04,2.158381998027559256e-01,-2.459097920163953320e-04,5.199445958248669619e-01
6.872727272727308101e-01,3.875375966382338389e-01,-1.005223701563125053e-03,2.261982128451744678e-01,-1.005223701563125053e-03,1.042436701772330582e-01,-3.613743115314187442e-04,2.261982128451744678e-01,-3.613743115314187442e-04,5.082187331845314793e-01
7.363636363636402171e-01,4.001578680382716358e-01,-9.324677807399816458e-04,2.360701534640190224e-01,-9.324677807399816458e-04,1.032571347842389797e-01,-4.543464406748184167e-04,2.360701534640190224e-01,-4.543464406748184167e-04,4.965849971774904947e-01
7.854545454545496241e-01,4.126252652657327324e-01,-9.162249748581422241e-04,2.455885466476571133e-01,-9.162249748581422241e-04,1.022908411837023940e-01,-5.478587512233836550e-04,2.455885466476571133e-01,-5.478587512233836550e-04,4.850838935505647487e-01
8.345454545454590312e-01,4.251273003766637970e-01,-9.207685867369437300e-04,2.546295014763286790e-01,-9.207685867369437300e-04,1.012878101155364474e-01,-6.380211108081067315e-04,2.546295014763286790e-01,-6.380211108081067315e-04,4.735848895078005327e-01
8.836363636363684382e-01,4.377661600646622908e-01,-9.217647364673683648e-04,2.630860364603922474e-01,-9.217647364673683648e-04,1.002408668441474859e-01,-7.381766468041962501e-04,2.630860364603922474e-01,-7.381766468041962501e-04,4.619929730911890298e-01
9.327272727272778452e-01,4.503906030788181192e-01,-9.080366231482171410e-04,2.710472773856494877e-01,-9.080366231482171410e-04,9.917418743016877258e-02,-8.402778109184636229e-04,2.710472773856494877e-01,-8.402778109184636229e-04,4.504352094910101245e-01
