t,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.1184,0.9064334035,0.2912245691,0,0.2912245691,0.0935664475,0,0,0,0
0.11845,0.9065129757,0.291113466,0,0.291113466,0.0934868604,0,0,0,0
0.1185,0.9065925479,0.2910023928,0,0.2910023928,0.0934073254,0,0,0,0
0.11855,0.9066717625,0.2908917367,0,0.2908917367,0.0933281556,0,0,0,0
0.1186,0.9067513347,0.2907804847,0,0.2907804847,0.0932485983,0,0,0,0
0.11865,0.9068307877,0.2906692624,0,0.2906692624,0.0931691155,0,0,0,0
0.1187,0.9069105983,0.2905575335,0,0.2905575335,0.0930892974,0,0,0,0
0.11875,0.9069904089,0.2904458344,0,0.2904458344,0.0930095688,0,0,0,0
0.1188,0.9070702195,0.2903338373,0,0.2903338373,0.0929296613,0,0,0,0
0.11885,0.9071498513,0.2902221084,0,0.2902221084,0.092850022,0,0,0,0
0.1189,0.9072296619,0.2901101112,0,0.2901101112,0.0927701965,0,0,0,0
0.11895,0.9073094726,0.2899980545,0,0.2899980545,0.0926903859,0,0,0,0
0.119,0.907389164,0.289885819,0,0.289885819,0.0926105231,0,0,0,0
0.11905,0.9074691534,0.2897736728,0,0.2897736728,0.0925307274,0,0,0,0
0.1191,0.9075488448,0.2896613479,0,0.2896613479,0.0924508944,0,0,0,0
0.11915,0.9076288342,0.2895490527,0,0.2895490527,0.0923710838,0,0,0,0
0.1192,0.9077086449,0.2894364595,0,0.2894364595,0.0922911391,0,0,0,0
0.11925,0.9077882767,0.289324522,0,0.289324522,0.0922116786,0,0,0,0
0.1193,0.9078680277,0.2892121077,0,0.2892121077,0.09213195,0,0,0,0
0.11935,0.9079475999,0.2890996933,0,0.2890996933,0.0920522511,0,0,0,0
0.1194,0.9080273509,0.2889871001,0,0.2889871001,0.0919725001,0,0,0,0
0.11945,0.9081068039,0.2888749242,0,0.2888749242,0.0918930769,0,0,0,0
0.1195,0.9081861973,0.288762629,0,0.288762629,0.091813609,0,0,0,0
0.11955,0.9082658291,0.2886504233,0,0.2886504233,0.0917342305,0,0,0,0
0.1196,0.9083448052,0.2885384858,0,0.2885384858,0.0916551203,0,0,0,0
0.11965,0.9084239602,0.288426429,0,0.288426429,0.0915759727,0,0,0,0
0.1197,0.9085028172,0.2883147001,0,0.2883147001,0.0914970934,0,0,0,0
0.11975,0.9085815549,0.28820315,0,0.28820315,0.0914183781,0,0,0,0
0.1198,0.9086598754,0.2880917192,0,0.2880917192,0.0913398415,0,0,0,0
0.11985,0.9087380171,0.2879810333,0,0.2879810333,0.0912618041,0,0,0,0
0.1199,0.9088164568,0.2878697813,0,0.2878697813,0.0911834389,0,0,0,0
0.11995,0.9088941813,0.2877594531,0,0.2877594531,0.091105774,0,0,0,0
0.12,0.9089717269,0.2876491249,0,0.2876491249,0.0910281539,0,0,0,0
0.12005,0.9090485573,0.2875398397,0,0.2875398397,0.0909513161,0,0,0,0
0.1201,0.9091253877,0.287430495,0,0.287430495,0.0908744857,0,0,0,0
0.12015,0.9092019796,0.2873214185,0,0.2873214185,0.0907978639,0,0,0,0
0.1202,0.9092780352,0.2872134149,0,0.2872134149,0.0907220319,0,0,0,0
0.12025,0.9093533754,0.2871054113,0,0.2871054113,0.0906462893,0,0,0,0
0.1203,0.9094286561,0.2869984508,0,0.2869984508,0.0905712768,0,0,0,0
0.12035,0.9095032215,0.2868919671,0,0.2868919671,0.0904966518,0,0,0,0
0.1204,0.9095773697,0.286785841,0,0.286785841,0.0904223397,0,0,0,0
0.12045,0.9096512794,0.286680609,0,0.286680609,0.0903486535,0,0,0,0
0.1205,0.9097243547,0.2865763307,0,0.2865763307,0.0902756825,0,0,0,0
0.12055,0.9097967744,0.2864721715,0,0.2864721715,0.0902028978,0,0,0,0
0.1206,0.9098691344,0.2863689959,0,0.2863689959,0.0901307687,0,0,0,0
0.12065,0.9099405408,0.2862665355,0,0.2862665355,0.0900592208,0,0,0,0
0.1207,0.9100117087,0.2861649096,0,0.2861649096,0.0899882391,0,0,0,0
0.12075,0.910082221,0.2860638201,0,0.2860638201,0.0899177194,0,0,0,0
0.1208,0.9101518393,0.2859639823,0,0.2859639823,0.0898480788,0,0,0,0
0.12085,0.9102212191,0.2858642042,0,0.2858642042,0.0897785574,0,0,0,0
0.1209,0.910290122,0.2857653499,0,0.2857653499,0.0897096843,0,0,0,0
0.12095,0.9103583694,0.2856672704,0,0.2856672704,0.0896413997,0,0,0,0
0.121,0.9104260206,0.285570085,0,0.285570085,0.0895737559,0,0,0,0
0.12105,0.9104936123,0.2854732275,0,0.2854732275,0.0895063579,0,0,0,0
0.1211,0.9105602503,0.2853773534,0,0.2853773534,0.0894396901,0,0,0,0
0.12115,0.9106263518,0.2852822542,0,0.2852822542,0.0893736035,0,0,0,0
0.1212,0.9106917381,0.2851878107,0,0.2851878107,0.0893080235,0,0,0,0
0.12125,0.9107570648,0.2850938439,0,0.2850938439,0.0892427936,0,0,0,0
0.1213,0.9108216763,0.2850007415,0,0.2850007415,0.0891781822,0,0,0,0
0.12135,0.9108853936,0.2849086821,0,0.2849086821,0.0891143531,0,0,0,0
0.1214,0.9109493494,0.2848170102,0,0.2848170102,0.0890507475,0,0,0,0
0.12145,0.9110121727,0.2847260535,0,0.2847260535,0.0889877602,0,0,0,0
0.1215,0.9110745192,0.2846360803,0,0.2846360803,0.0889254361,0,0,0,0
0.12155,0.9111362696,0.2845468223,0,0.2845468223,0.088863641,0,0,0,0
0.1216,0.9111971855,0.2844588161,0,0.2844588161,0.0888027623,0,0,0,0
0.12165,0.9112576842,0.2843712568,0,0.2843712568,0.088742204,0,0,0,0
0.1217,0.9113177657,0.2842842638,0,0.2842842638,0.0886820704,0,0,0,0
0.12175,0.9113770723,0.2841985226,0,0.2841985226,0.0886228159,0,0,0,0
0.1218,0.9114357829,0.2841135859,0,0.2841135859,0.08856415,0,0,0,0
0.12185,0.9114935994,0.2840296924,0,0.2840296924,0.0885062441,0,0,0,0
0.1219,0.9115508795,0.2839464545,0,0.2839464545,0.088448815,0,0,0,0
0.12195,0.9116075635,0.283864677,0,0.283864677,0.088392362,0,0,0,0
0.122,0.9116632342,0.2837838829,0,0.2837838829,0.0883366764,0,0,0,0
0.12205,0.9117181897,0.2837041318,0,0.2837041318,0.0882816985,0,0,0,0
0.1221,0.9117723703,0.2836252451,0,0.2836252451,0.0882273689,0,0,0,0
0.12215,0.9118259549,0.2835476995,0,0.2835476995,0.0881739482,0,0,0,0
0.1222,0.911878705,0.2834710777,0,0.2834710777,0.088121213,0,0,0,0
0.12225,0.9119306803,0.2833954394,0,0.2833954394,0.0880691633,0,0,0,0
0.1223,0.9119819403,0.2833210528,0,0.2833210528,0.0880180001,0,0,0,0
0.12235,0.9120322466,0.2832478285,0,0.2832478285,0.0879676417,0,0,0,0
0.1224,0.912081778,0.2831757963,0,0.2831757963,0.0879181325,0,0,0,0
0.12245,0.9121305346,0.2831048667,0,0.2831048667,0.0878694132,0,0,0,0
0.1225,0.9121787548,0.2830346227,0,0.2830346227,0.0878211483,0,0,0,0
0.12255,0.9122261405,0.2829656303,0,0.2829656303,0.087773785,0,0,0,0
0.1226,0.9122726917,0.2828977108,0,0.2828977108,0.0877271891,0,0,0,0
0.12265,0.9123188257,0.2828304768,0,0.2828304768,0.0876810625,0,0,0,0
0.1227,0.9123643637,0.282764107,0,0.282764107,0.087635532,0,0,0,0
0.12275,0.9124093652,0.2826987803,0,0.2826987803,0.0875907242,0,0,0,0
0.1228,0.9124530554,0.2826343775,0,0.2826343775,0.0875466242,0,0,0,0
0.12285,0.9124970436,0.2825704813,0,0.2825704813,0.0875028446,0,0,0,0
0.1229,0.9125403166,0.28250736,0,0.28250736,0.087459594,0,0,0,0
0.12295,0.9125827551,0.2824452519,0,0.2824452519,0.0874170884,0,0,0,0
0.123,0.9126252532,0.2823832929,0,0.2823832929,0.0873746723,0,0,0,0
0.12305,0.9126669168,0.2823226154,0,0.2823226154,0.0873331353,0,0,0,0
0.1231,0.9127084017,0.282261461,0,0.282261461,0.0872913375,0,0,0,0
0.12315,0.9127495289,0.282201618,0,0.282201618,0.0872503966,0,0,0,0
0.1232,0.9127904177,0.2821415365,0,0.2821415365,0.0872093439,0,0,0,0
0.12325,0.9128313661,0.2820818126,0,0.2820818126,0.0871685147,0,0,0,0
0.1233,0.9128722548,0.282022059,0,0.282022059,0.0871276706,0,0,0,0
0.12335,0.9129128456,0.2819625437,0,0.2819625437,0.0870870352,0,0,0,0
0.1234,0.9129532576,0.2819033265,0,0.2819033265,0.0870466009,0,0,0,0
0.12345,0.9129937887,0.2818438411,0,0.2818438411,0.0870060027,0,0,0,0
0.1235,0.9130344987,0.2817843556,0,0.2817843556,0.0869654119,0,0,0,0
0.12355,0.9130750299,0.2817248702,0,0.2817248702,0.0869248509,0,0,0,0
0.1236,0.9131159186,0.2816649675,0,0.2816649675,0.086883992,0,0,0,0
0.12365,0.9131566882,0.2816047668,0,0.2816047668,0.0868429765,0,0,0,0
0.1237,0.9131982923,0.2815443873,0,0.2815443873,0.0868017897,0,0,0,0
0.12375,0.9132397771,0.2814832628,0,0.2814832628,0.0867601633,0,0,0,0
0.1238,0.9132814407,0.2814221084,0,0.2814221084,0.0867184997,0,0,0,0
0.12385,0.9133238196,0.2813597918,0,0.2813597918,0.0866760835,0,0,0,0
0.1239,0.9133665562,0.2812971175,0,0.2812971175,0.086633414,0,0,0,0
0.12395,0.9134095907,0.2812337875,0,0.2812337875,0.0865903273,0,0,0,0
0.124,0.9134531617,0.2811697423,0,0.2811697423,0.0865467712,0,0,0,0
0.12405,0.9134972095,0.2811047435,0,0.2811047435,0.0865025818,0,0,0,0
0.1241,0.9135420322,0.2810389698,0,0.2810389698,0.0864578709,0,0,0,0
0.12415,0.9135875702,0.2809719741,0,0.2809719741,0.0864123479,0,0,0,0
0.1242,0.9136334062,0.2809044421,0,0.2809044421,0.0863664821,0,0,0,0
0.12425,0.9136802554,0.2808354199,0,0.2808354199,0.0863196254,0,0,0,0
0.1243,0.9137274027,0.2807657719,0,0.2807657719,0.0862723514,0,0,0,0
0.12435,0.9137756228,0.280695051,0,0.280695051,0.0862243548,0,0,0,0
0.1244,0.9138243794,0.2806230485,0,0.2806230485,0.0861755311,0,0,0,0
0.12445,0.9138737321,0.2805500031,0,0.2805500031,0.086126022,0,0,0,0
0.1245,0.9139243364,0.2804756165,0,0.2804756165,0.0860755816,0,0,0,0
0.12455,0.913975358,0.280400306,0,0.280400306,0.08602456,0,0,0,0
0.1246,0.9140272141,0.2803236842,0,0.2803236842,0.0859726816,0,0,0,0
0.12465,0.9140799046,0.2802461088,0,0.2802461088,0.085920155,0,0,0,0
0.1247,0.9141331315,0.2801671624,0,0.2801671624,0.0858667493,0,0,0,0
0.12475,0.9141871333,0.2800872326,0,0.2800872326,0.0858126879,0,0,0,0
0.1248,0.9142420888,0.2800058722,0,0.2800058722,0.0857576951,0,0,0,0
0.12485,0.9142976999,0.2799237967,0,0.2799237967,0.0857022107,0,0,0,0
0.1249,0.9143540263,0.2798404992,0,0.2798404992,0.085645929,0,0,0,0
0.12495,0.9144107699,0.279756397,0,0.279756397,0.0855891481,0,0,0,0
0.125,0.9144682288,0.2796709538,0,0.2796709538,0.085531503,0,0,0,0
0.12505,0.9145263433,0.2795847058,0,0.2795847058,0.0854733288,0,0,0,0
0.1251,0.9145851731,0.2794979215,0,0.2794979215,0.0854147673,0,0,0,0
0.12515,0.914644599,0.279409647,0,0.279409647,0.0853552893,0,0,0,0
0.1252,0.9147043228,0.2793208957,0,0.2793208957,0.0852955058,0,0,0,0
0.12525,0.9147646427,0.2792315483,0,0.2792315483,0.08523532,0,0,0,0
0.1253,0.914825201,0.2791412473,0,0.2791412473,0.0851745605,0,0,0,0
0.12535,0.9148865342,0.2790503502,0,0.2790503502,0.0851133913,0,0,0,0
0.1254,0.9149475694,0.2789592147,0,0.2789592147,0.0850521401,0,0,0,0
0.12545,0.915009439,0.2788674235,0,0.2788674235,0.0849904269,0,0,0,0
0.1255,0.915071249,0.2787754834,0,0.2787754834,0.0849286467,0,0,0,0
0.12555,0.9151332974,0.2786830366,0,0.2786830366,0.0848665759,0,0,0,0
0.1256,0.9151952267,0.278590858,0,0.278590858,0.0848046988,0,0,0,0
0.12565,0.9152576327,0.2784977555,0,0.2784977555,0.084742263,0,0,0,0
0.1257,0.91531986,0.2784050405,0,0.2784050405,0.0846800879,0,0,0,0
0.12575,0.9153817892,0.2783125341,0,0.2783125341,0.0846180916,0,0,0,0
0.1258,0.9154435396,0.2782201171,0,0.2782201171,0.0845561996,0,0,0,0
0.12585,0.9155055881,0.2781277895,0,0.2781277895,0.0844943747,0,0,0,0
0.1259,0.9155670404,0.2780358493,0,0.2780358493,0.0844328403,0,0,0,0
0.12595,0.915628314,0.2779442072,0,0.2779442072,0.0843715593,0,0,0,0
0.126,0.9156893492,0.2778530121,0,0.2778530121,0.0843105763,0,0,0,0
0.12605,0.9157499075,0.2777619958,0,0.2777619958,0.084249787,0,0,0,0
0.1261,0.915809989,0.2776721716,0,0.2776721716,0.0841897652,0,0,0,0
0.12615,0.9158698916,0.277582556,0,0.277582556,0.084129937,0,0,0,0
0.1262,0.9159292579,0.2774936855,0,0.2774936855,0.0840706304,0,0,0,0
0.12625,0.9159880877,0.2774057984,0,0.2774057984,0.0840119869,0,0,0,0
0.1263,0.916046083,0.2773184776,0,0.2773184776,0.0839537904,0,0,0,0
0.12635,0.9161034822,0.2772321105,0,0.2772321105,0.083896257,0,0,0,0
0.1264,0.9161607623,0.2771464586,0,0.2771464586,0.0838391706,0,0,0,0
0.12645,0.9162173271,0.2770617604,0,0.2770617604,0.0837827623,0,0,0,0
0.1265,0.9162728786,0.2769780457,0,0.2769780457,0.0837270617,0,0,0,0
0.12655,0.9163280129,0.2768950164,0,0.2768950164,0.0836718306,0,0,0,0
0.1266,0.9163825512,0.2768131196,0,0.2768131196,0.0836173743,0,0,0,0
0.12665,0.916435957,0.2767326236,0,0.2767326236,0.0835638866,0,0,0,0
0.1267,0.9164892435,0.2766525149,0,0.2766525149,0.0835106522,0,0,0,0
0.12675,0.9165417552,0.2765737176,0,0.2765737176,0.0834583119,0,0,0,0
0.1268,0.9165930152,0.2764959037,0,0.2764959037,0.0834066793,0,0,0,0
0.12685,0.916644156,0.2764191628,0,0.2764191628,0.0833557323,0,0,0,0
0.1269,0.9166947007,0.2763430774,0,0.2763430774,0.0833052695,0,0,0,0
0.12695,0.9167442322,0.2762682438,0,0.2762682438,0.0832556635,0,0,0,0
0.127,0.916793108,0.276194483,0,0.276194483,0.0832067728,0,0,0,0
0.12705,0.9168416262,0.2761212587,0,0.2761212587,0.0831582621,0,0,0,0
0.1271,0.9168893099,0.2760492563,0,0.2760492563,0.0831105709,0,0,0,0
0.12715,0.9169364572,0.2759778202,0,0.2759778202,0.0830632895,0,0,0,0
0.1272,0.9169828296,0.2759078443,0,0.2759078443,0.0830169842,0,0,0,0
0.12725,0.917028904,0.2758382559,0,0.2758382559,0.0829709321,0,0,0,0
0.1273,0.9170741439,0.2757697403,0,0.2757697403,0.0829256251,0,0,0,0
0.12735,0.917119205,0.2757018209,0,0.2757018209,0.082880713,0,0,0,0
0.1274,0.917163372,0.275634557,0,0.275634557,0.0828362927,0,0,0,0
0.12745,0.9172071218,0.2755683959,0,0.2755683959,0.0827925727,0,0,0,0
0.1275,0.9172507524,0.2755026519,0,0.2755026519,0.0827491358,0,0,0,0
0.12755,0.9172939062,0.2754373252,0,0.2754373252,0.0827060193,0,0,0,0
0.1276,0.9173368216,0.2753721774,0,0.2753721774,0.0826630294,0,0,0,0
0.12765,0.9173793197,0.2753078938,0,0.2753078938,0.0826206058,0,0,0,0
0.1277,0.9174217582,0.2752434015,0,0.2752434015,0.0825780928,0,0,0,0
0.12775,0.9174640179,0.2751794159,0,0.2751794159,0.0825358927,0,0,0,0
0.1278,0.9175060391,0.2751157582,0,0.2751157582,0.0824939236,0,0,0,0
0.12785,0.9175475836,0.2750522494,0,0.2750522494,0.0824521109,0,0,0,0
0.1279,0.9175898433,0.2749885321,0,0.2749885321,0.0824101269,0,0,0,0
0.12795,0.9176316261,0.2749248743,0,0.2749248743,0.08236821,0,0,0,0
0.128,0.9176736474,0.2748610973,0,0.2748610973,0.0823262408,0,0,0,0
0.12805,0.9177159071,0.2747971714,0,0.2747971714,0.08228416,0,0,0,0
0.1281,0.9177580476,0.2747324705,0,0.2747324705,0.0822416395,0,0,0,0
0.12815,0.9178007841,0.2746678293,0,0.2746678293,0.082199119,0,0,0,0
0.1282,0.9178438187,0.274602592,0,0.274602592,0.0821562335,0,0,0,0
0.12825,0.9178867936,0.2745372653,0,0.2745372653,0.0821133032,0,0,0,0
0.1283,0.9179298282,0.27447173,0,0.27447173,0.0820702463,0,0,0,0
0.12835,0.9179734588,0.2744050026,0,0.2744050026,0.0820264593,0,0,0,0
0.1284,0.9180175662,0.2743376195,0,0.2743376195,0.0819822326,0,0,0,0
0.12845,0.9180620909,0.2742699385,0,0.2742699385,0.0819378123,0,0,0,0
0.1285,0.918106854,0.2742016613,0,0.2742016613,0.0818930343,0,0,0,0
0.12855,0.9181519747,0.2741325796,0,0.2741325796,0.0818477497,0,0,0,0
0.1286,0.9181979299,0.2740627527,0,0.2740627527,0.0818019584,0,0,0,0
0.12865,0.9182439446,0.2739927769,0,0.2739927769,0.0817560852,0,0,0,0
0.1287,0.9182901978,0.2739216983,0,0.2739216983,0.0817095712,0,0,0,0
0.12875,0.9183370471,0.273850292,0,0.273850292,0.0816628039,0,0,0,0
0.1288,0.9183844328,0.2737779021,0,0.2737779021,0.0816154256,0,0,0,0
0.12885,0.9184317589,0.2737053037,0,0.2737053037,0.0815679431,0,0,0,0
0.1289,0.918479979,0.2736318409,0,0.2736318409,0.0815198943,0,0,0,0
0.12895,0.9185284376,0.2735578716,0,0.2735578716,0.0814715177,0,0,0,0
0.129,0.918577075,0.2734832764,0,0.2734832764,0.0814227834,0,0,0,0
0.12905,0.9186264277,0.2734081149,0,0.2734081149,0.0813736543,0,0,0,0
0.1291,0.9186753631,0.273332864,0,0.273332864,0.0813245401,0,0,0,0
0.12915,0.9187250733,0.2732564509,0,0.2732564509,0.0812746733,0,0,0,0
0.1292,0.9187752008,0.2731798589,0,0.2731798589,0.0812246948,0,0,0,0
0.12925,0.9188252687,0.2731031775,0,0.2731031775,0.0811746716,0,0,0,0
0.1293,0.9188757539,0.2730256319,0,0.2730256319,0.0811241269,0,0,0,0
0.12935,0.9189267159,0.27294752,0,0.27294752,0.0810732171,0,0,0,0
0.1294,0.9189775586,0.2728693485,0,0.2728693485,0.0810222924,0,0,0,0
0.12945,0.9190289974,0.272790134,0,0.272790134,0.0809707418,0,0,0,0
0.1295,0.9190806746,0.2727107108,0,0.2727107108,0.0809190422,0,0,0,0
0.12955,0.9191327691,0.2726309299,0,0.2726309299,0.080867134,0,0,0,0
0.1296,0.9191849828,0.2725508809,0,0.2725508809,0.0808150545,0,0,0,0
0.12965,0.9192374945,0.2724699676,0,0.2724699676,0.0807624683,0,0,0,0
0.1297,0.919290185,0.2723887861,0,0.2723887861,0.0807097256,0,0,0,0
0.12975,0.9193434119,0.2723069787,0,0.2723069787,0.0806565806,0,0,0,0
0.1298,0.9193964601,0.2722250521,0,0.2722250521,0.0806034058,0,0,0,0
0.12985,0.9194502831,0.2721418738,0,0.2721418738,0.0805494264,0,0,0,0
0.1299,0.9195045829,0.2720584273,0,0.2720584273,0.0804952905,0,0,0,0
0.12995,0.9195590019,0.271974802,0,0.271974802,0.0804410502,0,0,0,0
0.13,0.9196136594,0.2718901336,0,0.2718901336,0.0803861991,0,0,0,0
0.13005,0.9196688533,0.2718050778,0,0.2718050778,0.0803310871,0,0,0,0
0.1301,0.9197242856,0.2717193365,0,0.2717193365,0.0802755803,0,0,0,0
0.13015,0.9197800756,0.2716329098,0,0.2716329098,0.0802196413,0,0,0,0
0.1302,0.9198364615,0.2715461254,0,0.2715461254,0.0801634863,0,0,0,0
0.13025,0.9198932052,0.2714583278,0,0.2714583278,0.0801067278,0,0,0,0
0.1303,0.9199501276,0.2713702023,0,0.2713702023,0.0800497681,0,0,0,0
0.13035,0.9200074077,0.2712815106,0,0.2712815106,0.0799924731,0,0,0,0
0.1304,0.9200649261,0.2711922824,0,0.2711922824,0.0799348429,0,0,0,0
0.13045,0.9201232195,0.2711022198,0,0.2711022198,0.0798766986,0,0,0,0
0.1305,0.9201815724,0.2710117996,0,0.2710117996,0.0798183754,0,0,0,0
0.13055,0.9202402234,0.2709207237,0,0.2709207237,0.0797596499,0,0,0,0
0.1306,0.9202989936,0.2708295882,0,0.2708295882,0.0797009096,0,0,0,0
0.13065,0.9203582406,0.2707377076,0,0.2707377076,0.0796417072,0,0,0,0
0.1307,0.920417726,0.270645231,0,0.270645231,0.0795821697,0,0,0,0
0.13075,0.9204772711,0.2705526054,0,0.2705526054,0.0795225576,0,0,0,0
0.1308,0.9205372334,0.2704597414,0,0.2704597414,0.0794628114,0,0,0,0
0.13085,0.9205969572,0.2703667283,0,0.2703667283,0.079403013,0,0,0,0
0.1309,0.9206568599,0.2702733576,0,0.2702733576,0.0793430135,0,0,0,0
0.13095,0.9207171202,0.2701798975,0,0.2701798975,0.0792829469,0,0,0,0
0.131,0.9207770824,0.2700862885,0,0.2700862885,0.079222858,0,0,0,0
0.13105,0.9208370447,0.2699927092,0,0.2699927092,0.0791628286,0,0,0,0
0.1311,0.9208971858,0.2698990405,0,0.2698990405,0.0791027397,0,0,0,0
0.13115,0.9209575057,0.2698051631,0,0.2698051631,0.0790425465,0,0,0,0
0.1312,0.9210172892,0.2697114646,0,0.2697114646,0.078982532,0,0,0,0
0.13125,0.9210772514,0.2696179748,0,0.2696179748,0.0789226443,0,0,0,0
0.1313,0.9211370945,0.2695245743,0,0.2695245743,0.0788628384,0,0,0,0
0.13135,0.9211969376,0.269431293,0,0.269431293,0.0788031444,0,0,0,0
0.1314,0.921256423,0.2693381608,0,0.2693381608,0.0787435919,0,0,0,0
0.13145,0.9213158488,0.2692452967,0,0.2692452967,0.0786842257,0,0,0,0
0.1315,0.921374619,0.2691527307,0,0.2691527307,0.0786251202,0,0,0,0
0.13155,0.9214336872,0.2690604925,0,0.2690604925,0.0785662159,0,0,0,0
0.1316,0.9214926362,0.2689684331,0,0.2689684331,0.0785074309,0,0,0,0
0.13165,0.9215512276,0.2688764036,0,0.2688764036,0.0784487277,0,0,0,0
0.1317,0.9216095805,0.2687849104,0,0.2687849104,0.0783903897,0,0,0,0
0.13175,0.9216679335,0.2686932981,0,0.2686932981,0.078331992,0,0,0,0
0.1318,0.921726048,0.268601954,0,0.268601954,0.0782738104,0,0,0,0
0.13185,0.9217841029,0.2685108483,0,0.2685108483,0.0782157928,0,0,0,0
0.1319,0.9218420386,0.268419832,0,0.268419832,0.0781578571,0,0,0,0
0.13195,0.9218999147,0.2683289349,0,0.2683289349,0.0781000331,0,0,0,0
0.132,0.921957612,0.2682380974,0,0.2682380974,0.0780422911,0,0,0,0
0.13205,0.9220153093,0.2681472898,0,0.2681472898,0.0779845715,0,0,0,0
0.1321,0.9220730066,0.2680565417,0,0.2680565417,0.0779269263,0,0,0,0
0.13215,0.9221305847,0.2679654956,0,0.2679654956,0.0778691322,0,0,0,0
0.1322,0.922188282,0.2678748965,0,0.2678748965,0.0778116062,0,0,0,0
0.13225,0.9222460985,0.2677840292,0,0.2677840292,0.0777539611,0,0,0,0
0.1323,0.9223035574,0.267693162,0,0.267693162,0.0776963606,0,0,0,0
0.13235,0.9223613739,0.2676016092,0,0.2676016092,0.0776383579,0,0,0,0
0.1324,0.922418952,0.2675107419,0,0.2675107419,0.0775807872,0,0,0,0
0.13245,0.9224770069,0.2674193382,0,0.2674193382,0.0775229111,0,0,0,0
0.1325,0.9225350618,0.2673275769,0,0.2673275769,0.0774648488,0,0,0,0
0.13255,0.9225931168,0.2672359049,0,0.2672359049,0.077406846,0,0,0,0
0.1326,0.9226511717,0.2671442926,0,0.2671442926,0.0773489177,0,0,0,0
0.13265,0.9227091074,0.2670522332,0,0.2670522332,0.0772907734,0,0,0,0
0.1327,0.92276752,0.266959995,0,0.266959995,0.0772324875,0,0,0,0
0.13275,0.9228254557,0.2668676972,0,0.2668676972,0.0771742612,0,0,0,0
0.1328,0.922883749,0.2667757273,0,0.2667757273,0.0771161988,0,0,0,0
0.13285,0.9229420424,0.2666832209,0,0.2666832209,0.0770578682,0,0,0,0
0.1329,0.9230003357,0.2665909231,0,0.2665909231,0.0769996718,0,0,0,0
0.13295,0.9230583906,0.2664986849,0,0.2664986849,0.0769415572,0,0,0,0
0.133,0.9231164455,0.2664065063,0,0.2664065063,0.0768835023,0,0,0,0
0.13305,0.9231743217,0.2663144469,0,0.2663144469,0.0768255591,0,0,0,0
0.1331,0.9232320189,0.2662227452,0,0.2662227452,0.0767678618,0,0,0,0
0.13315,0.9232896566,0.266131103,0,0.266131103,0.0767102316,0,0,0,0
0.1332,0.9233470559,0.2660399079,0,0.2660399079,0.0766529143,0,0,0,0
0.13325,0.9234042168,0.265948832,0,0.265948832,0.0765956938,0,0,0,0
0.1333,0.9234609008,0.2658584714,0,0.2658584714,0.0765389577,0,0,0,0
0.13335,0.9235175848,0.2657681704,0,0.2657681704,0.0764822736,0,0,0,0
0.1334,0.9235737324,0.2656784058,0,0.2656784058,0.0764259547,0,0,0,0
0.13345,0.9236297607,0.2655893564,0,0.2655893564,0.0763701051,0,0,0,0
0.1335,0.9236854315,0.2655006051,0,0.2655006051,0.0763144791,0,0,0,0
0.13355,0.9237405658,0.2654126287,0,0.2654126287,0.0762593597,0,0,0,0
0.1336,0.9237954617,0.2653250098,0,0.2653250098,0.0762044936,0,0,0,0
0.13365,0.9238498807,0.2652381063,0,0.2652381063,0.0761500895,0,0,0,0
0.1337,0.9239037037,0.2651515901,0,0.2651515901,0.0760959834,0,0,0,0
0.13375,0.9239577055,0.2650656104,0,0.2650656104,0.0760421976,0,0,0,0
0.1338,0.9240111113,0.264980197,0,0.264980197,0.0759888217,0,0,0,0
0.13385,0.9240640402,0.2648954988,0,0.2648954988,0.0759358853,0,0,0,0
0.1339,0.9241166115,0.2648112774,0,0.2648112774,0.0758832842,0,0,0,0
0.13395,0.9241688848,0.2647275031,0,0.2647275031,0.0758310035,0,0,0,0
0.134,0.9242210388,0.2646442354,0,0.2646442354,0.0757790282,0,0,0,0
0.13405,0.9242724776,0.2645614445,0,0.2645614445,0.0757274032,0,0,0,0
0.1341,0.9243238568,0.2644790709,0,0.2644790709,0.0756760538,0,0,0,0
0.13415,0.9243750572,0.2643971741,0,0.2643971741,0.0756250024,0,0,0,0
0.1342,0.9244257212,0.2643155456,0,0.2643155456,0.0755741671,0,0,0,0
0.13425,0.9244762659,0.2642342746,0,0.2642342746,0.0755235776,0,0,0,0
0.1343,0.9245268106,0.2641532123,0,0.2641532123,0.0754731148,0,0,0,0
0.13435,0.9245768189,0.2640724778,0,0.2640724778,0.0754229203,0,0,0,0
0.1344,0.9246268868,0.2639923692,0,0.2639923692,0.0753730685,0,0,0,0
0.13445,0.9246765375,0.2639126182,0,0.2639126182,0.0753234923,0,0,0,0
0.1345,0.924726069,0.2638326585,0,0.2638326585,0.0752738342,0,0,0,0
0.13455,0.924775362,0.2637533545,0,0.2637533545,0.0752245709,0,0,0,0
0.1346,0.9248246551,0.263673842,0,0.263673842,0.0751752257,0,0,0,0
0.13465,0.9248738289,0.2635947764,0,0.2635947764,0.0751261413,0,0,0,0
0.1347,0.9249227643,0.2635157704,0,0.2635157704,0.0750771537,0,0,0,0
0.13475,0.9249715805,0.2634368837,0,0.2634368837,0.0750282481,0,0,0,0
