0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.476584022038574140e-02,1.013241020645911233e-01,3.017573999182049382e-01,0.000000000000000000e+00,3.017573999182049382e-01,8.986758979354090293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.895316804407711220e-01,3.158490712882964790e-01,4.648531332094225088e-01,0.000000000000000000e+00,4.648531332094225088e-01,6.841509287117035765e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.842975206611563221e-01,5.125593847134713998e-01,4.998422369664444198e-01,1.261350320400066881e-15,4.998422369664444198e-01,4.874406152865289332e-01,1.230054866909825005e-15,1.261350320400066881e-15,1.230054866909825005e-15,3.104039606381897424e-30
3.790633608815415223e-01,6.540588687503553489e-01,4.756741163437010478e-01,1.644068670624786468e-15,4.756741163437010478e-01,3.459411312496447066e-01,1.195673584553597918e-15,1.644068670624786468e-15,1.195673584553597918e-15,4.132597114529202709e-30
4.738292011019267225e-01,7.487949815512040530e-01,4.337061875912492925e-01,0.000000000000000000e+00,4.337061875912492925e-01,2.512050184487958360e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.685950413223136435e-01,8.113540327319623824e-01,3.912271287903535955e-01,5.859583050009017364e-15,3.912271287903535955e-01,1.886459672680374233e-01,2.825434717868683788e-15,5.859583050009017364e-15,2.825434717868683788e-15,4.231779486489067699e-29
6.633608815427012306e-01,8.552820179707151249e-01,3.518162698151643952e-01,-1.604297542321885646e-14,3.518162698151643952e-01,1.447179820292850139e-01,-6.599203130126458994e-15,-1.604297542321885646e-14,-6.599203130126458994e-15,3.009265423826751089e-28
7.581267217630888178e-01,8.876419474087239303e-01,3.158064606830775500e-01,-2.668612239898044955e-14,3.158064606830775500e-01,1.123580525912761668e-01,-9.494424963556635459e-15,-2.668612239898044955e-14,-9.494424963556635459e-15,8.022932340819733285e-28
8.528925619834764049e-01,9.111411753435477712e-01,2.845398635290428135e-01,-2.393232239604509980e-14,2.845398635290428135e-01,8.885882465645245087e-02,-7.473814083680408375e-15,-2.393232239604509980e-14,-7.473814083680408375e-15,6.286139522256612660e-28
9.476584022038639921e-01,9.274698553013898117e-01,2.593636883000568494e-01,-2.806135522234353038e-14,2.593636883000568494e-01,7.253014469861039648e-02,-7.847259452761401818e-15,-2.806135522234353038e-14,-7.847259452761401818e-15,8.490191378334995314e-28
1.042424242424249359e+00,9.398659317364641552e-01,2.377350670338984617e-01,-2.535773992804272265e-14,2.377350670338984617e-01,6.013406826353578233e-02,-6.414131843765727345e-15,-2.535773992804272265e-14,-6.414131843765727345e-15,6.841560615674616597e-28
1.137190082644632172e+00,9.493032225994196827e-01,2.193777886700849222e-01,-2.403223413412623446e-14,2.193777886700849222e-01,5.069677740058043530e-02,-5.553692703907575193e-15,-2.403223413412623446e-14,-5.553692703907575193e-15,6.083917801268982170e-28
1.231955922865014985e+00,9.571912756558049740e-01,2.024256344048788181e-01,-1.829779398405511852e-14,2.024256344048788181e-01,4.280872434419493583e-02,-3.869594980266021768e-15,-1.829779398405511852e-14,-3.869594980266021768e-15,3.497830299942236948e-28
1.326721763085397798e+00,9.637965485237560692e-01,1.867960427242805754e-01,-7.583816580630954682e-15,1.867960427242805754e-01,3.620345147624400017e-02,-1.469840214906859783e-15,-7.583816580630954682e-15,-1.469840214906859783e-15,5.967470418601043562e-29
1.421487603305780612e+00,9.691455730517571920e-01,1.729231947598073027e-01,-3.468870909162591544e-15,1.729231947598073027e-01,3.085442694824270041e-02,-6.189454468980149783e-16,-3.468870909162591544e-15,-6.189454468980149783e-16,1.241615885067028854e-29
1.516253443526163425e+00,9.736445999870282364e-01,1.601898651698289988e-01,-4.680460200472709412e-15,1.601898651698289988e-01,2.635540001297174625e-02,-7.700574608604238988e-16,-4.680460200472709412e-15,-7.700574608604238988e-16,2.249969618123583917e-29
1.611019283746546238e+00,9.776364475063491488e-01,1.478628554218889835e-01,-3.068629510976592859e-14,1.478628554218889835e-01,2.236355249365071587e-02,-4.641155952012795762e-15,-3.068629510976592859e-14,-4.641155952012795762e-15,9.631890361345481711e-28
1.705785123966929051e+00,9.809590240715130305e-01,1.366690058651835737e-01,-8.590643374587125667e-15,1.366690058651835737e-01,1.904097592848679951e-02,-1.196864151240589411e-15,-8.590643374587125667e-15,-1.196864151240589411e-15,7.523163738586255301e-29
1.800550964187311864e+00,9.836771595649179689e-01,1.267138718341959402e-01,1.612975693901833141e-14,1.267138718341959402e-01,1.632284043508218721e-02,2.077779212024711458e-15,1.612975693901833141e-14,2.077779212024711458e-15,2.644862253657319908e-28
